IdCliente,Nombre,FechaNacimiento,Genero,Nacionalidad,ProvinciaResidencia
23897,"Marshall, Michael",1963-07-26,F,NA,Cádiz
23898,"el-Basa, Salma",1942-10-19,F,ES,Álava
23899,"Luna, Eugene",1968-07-10,NA,HT,Guipúzcoa
23900,"Pettet, Kahner",1944-07-21,NA,ES,Murcia
23901,"Wilkinson, Ian",1958-01-29,M,ES,Lérida
23902,"Martin, Austin",1979-11-10,F,ES,León
23903,"Watkins, Tyler",1947-03-27,NA,MN,Lugo
23904,"Smith, Cassandrea",1955-06-15,F,ES,Álava
23905,"Hamrick, Aspen",1961-10-14,F,LI,La Rioja
23906,"al-Younis, Mumtaaza",1992-09-26,F,ES,Almería
23907,"Benavides-Garcia, Yecenia",1991-07-19,M,ES,Albacete
23908,"Espinosa Gamboa, Andrew",1941-06-05,M,ES,Cantabria
23909,"Rojas, Manuel",1960-02-10,F,IS,Segovia
23910,"Lynott, Khaujshoua",1968-02-16,M,ES,Santa Cruz de Tenerife
23911,"al-Abid, Sundus",1989-11-01,F,AX,La Coruña
23912,"Moffitt Lucas, Kiana",1994-10-14,NA,ES,Soria
23913,"Nielson, James",1940-04-09,M,ES,Zaragoza
23914,"el-Sader, Zaidaan",1949-06-30,M,ES,Ciudad Real
23915,"al-Azad, Daleel",1946-09-23,M,AT,Gerona
23916,"Wood, Nikolas",1948-05-10,F,ES,Murcia
23917,"Lafon-Sawyer, Mason",1949-09-02,F,CC,Teruel
23918,"Hutsler, Susana",1979-09-06,M,ES,Álava
23919,"Macdonald, Kennia",1959-04-20,F,ES,Huelva
23920,"Nguyen, Bayasgalan",1985-01-07,NA,ES,Segovia
23921,"Patzoldt, Lexy",1947-03-29,F,NA,Cuenca
23922,"Juarez, Alyssa",1979-09-18,F,ES,León
23923,"Wauneka, Franciszek",1984-11-12,NA,PM,Orense
23924,"Ives, Tylor",1945-06-18,F,ES,La Coruña
23925,"Stanton, Andrew",1972-07-17,F,ES,Navarra
23926,"Kim, Vignesh",1959-09-02,F,ES,Albacete
23927,"Mackey, Chelsea",1961-03-18,NA,NA,Cádiz
23928,"Lor, Lindsey",1992-08-25,M,ES,Valladolid
23929,"el-Javid, Saalih",1946-11-30,NA,CG,Guadalajara
23930,"Soto-Medina, Vanessa",1954-02-01,F,ES,Burgos
23931,"Redding, Damond",1991-12-18,M,ES,Navarra
23932,"Outhouse, Samantha",1986-01-29,F,ES,Zaragoza
23933,"Siler-Green, Najaal",1948-01-09,F,MO,Cuenca
23934,"Duran, Juliette",1950-11-30,F,ES,Pontevedra
23935,"el-Abed, Maaiz",1983-04-29,NA,VI,Valladolid
23936,"Bell, Travis",1976-05-05,F,ES,Orense
23937,"el-Abdi, Kareema",1960-01-06,F,ES,Lugo
23938,"Moton, Victoria",1974-04-21,M,ES,Lugo
23939,"Herbert, Sandra",1982-07-15,F,NE,Murcia
23940,"Vanarnam, Briana",1993-05-30,M,ES,Asturias
23941,"Little, Landon",1961-08-15,M,NG,Las Palmas
23942,"al-Sadek, Sahheeda",1955-06-17,M,ES,Valladolid
23943,"Medicine Bear, Joshua",1975-07-02,M,ES,Navarra
23944,"Haas, Kendell",1990-04-28,F,ES,Las Palmas
23945,"Crowell, Percival",1979-01-27,M,NA,Almería
23946,"Hahn, Hannah",1943-01-31,F,ES,Guipúzcoa
23947,"Lopez, Silvia",1993-06-06,M,JO,Zamora
23948,"al-Bashara, Naaifa",1949-11-30,F,ES,Zaragoza
23949,"Herbert, Paul",1983-11-12,NA,ES,Madrid
23950,"Kim, Kyle",1987-06-21,M,ES,Lugo
23951,"Begay, Leroy",1970-01-12,M,MC,La Rioja
23952,"Crews, Margarita",1955-02-12,M,ES,Madrid
23953,"Tran, Crysta",1974-11-25,F,UA,Tarragona
23954,"al-Mohamed, Zaaida",1952-03-02,F,ES,Albacete
23955,"Hartt, Jermaine",1942-09-24,F,ES,Guipúzcoa
23956,"Lee-Campbell, Dion",1947-05-03,F,ES,Valencia
23957,"Bullock, Jordan",1971-12-05,F,PT,Las Palmas
23958,"Houdek, Anna",1990-08-19,F,ES,Huesca
23959,"Nguyen, Abhaya",1981-05-18,F,NA,Las Palmas
23960,"Leon, Cambria",1977-06-15,M,ES,Orense
23961,"Patterson, Christina",1941-02-20,M,ES,Salamanca
23962,"Bacon-Maldonado, Cadin",1985-06-20,F,ES,Álava
23963,"Denton, Dylan",1964-12-14,F,CC,Segovia
23964,"Gentles, Stephanie",1974-06-16,M,ES,Málaga
23965,"Kochevar, Tyler",1958-12-15,M,GF,Granada
23966,"Velasquez, Silas",1989-07-07,M,ES,Cádiz
23967,"al-Rad, Wafaaa",1961-07-30,M,ES,Alicante
23968,"Plunkett, Jack",1945-04-12,F,ES,Guipúzcoa
23969,"Davies, Shelby",1955-06-29,F,MQ,Madrid
23970,"Sperry, Tessa",1945-11-04,M,ES,Ávila
23971,"Bryant, Nicole",1994-06-29,F,MV,Santa Cruz de Tenerife
23972,"Alarid, Gage",1966-09-05,F,ES,Alicante
23973,"Fernandez Soto, Fernando",1975-12-12,F,ES,Burgos
23974,"Godoy, Justin",1969-03-16,F,ES,Zaragoza
23975,"al-Nazir, Haatim",1970-12-22,M,NA,Valencia
23976,"Corchado Najera, David",1984-03-28,F,ES,Toledo
23977,"White, Noah",1983-10-20,M,ER,Tarragona
23978,"Marcucci, Daniel",1948-01-29,M,ES,Zaragoza
23979,"Talbott, Joseph",1946-08-06,NA,ES,Tarragona
23980,"el-Abdul, Intisaar",1969-07-23,F,ES,Las Palmas
23981,"Mondia, Clara Aya",1954-04-23,F,FM,Albacete
23982,"Moquino, Toni",1965-06-01,NA,ES,Huelva
23983,"el-Adel, Tammaam",1941-06-08,M,TC,Murcia
23984,"Godbold, Kyndryk",1991-02-28,F,ES,Cádiz
23985,"el-Din, Aseel",1972-04-14,F,ES,Gerona
23986,"Huang, Nicholas",1994-02-01,F,ES,Islas Balears
23987,"el-Shafi, Zakariyya",1974-07-24,NA,LC,Huelva
23988,"Triplett, Cedric",1943-02-08,M,ES,Ciudad Real
23989,"Medina, Jonah",1959-06-14,F,UM,Guadalajara
23990,"Seiler, Cole",1987-05-19,M,ES,Valencia
23991,"el-Jafari, Raadi",1965-03-08,M,ES,Sevilla
23992,"al-Noor, Izzaddeen",1954-12-16,M,ES,Teruel
23993,"Crowley, Matthew",1972-01-05,M,SD,Zamora
23994,"Green, Isaiah",1977-06-04,F,ES,Zaragoza
23995,"Emrich, Marcus",1970-07-28,M,NZ,Almería
23996,"Faleatua, Brandon",1950-11-05,M,ES,Cuenca
23997,"Felipe Perez, Jesus",1967-03-28,M,ES,Palencia
23998,"Wong, Rebecca",1940-03-23,NA,ES,Cuenca
23999,"Ansted, Arianna",1991-02-27,NA,NA,Asturias
24000,"Cleage, Jontah",1959-12-27,M,ES,Vizcaya
24001,"Peterson, Vachae",1970-01-06,M,HM,Albacete
24002,"Kapoor, Tia",1976-08-26,M,ES,Málaga
24003,"Broeren, Austin",1969-02-08,F,ES,Pontevedra
24004,"Bush, Robert",1963-11-29,M,ES,La Rioja
24005,"Fountain, David",1951-02-15,F,GL,Salamanca
24006,"Holt, Sidney",1959-07-07,M,ES,Almería
24007,"el-Yassin, Mutammam",1968-06-29,NA,BF,Cuenca
24008,"Crum, Ty",1952-11-25,F,ES,Valladolid
24009,"Archuleta, Larisa",1968-02-28,F,ES,Barcelona
24010,"Carrillo, Aracely",1979-12-12,M,ES,Almería
24011,"Griggs, Elizabeth",1980-06-26,F,NA,Zamora
24012,"Whitebull-Delgado, Jayden",1982-09-05,M,ES,Tarragona
24013,"Isakson, Brandon",1964-08-15,F,MF,Asturias
24014,"Drach, Heather",1963-09-04,M,ES,Cantabria
24015,"Dexter, Deshawn",1951-01-02,NA,ES,Lérida
24016,"Hansen, Austin",1994-11-09,F,ES,Huelva
24017,"al-Iman, Waleeda",1945-11-03,NA,UY,Huesca
24018,"Nguyen, Jerry",1988-12-01,F,ES,Álava
24019,"al-Ghani, Maajid",1985-05-02,M,BQ,Cantabria
24020,"Wallace, Patricia",1946-04-29,M,ES,Murcia
24021,"Mayhue, Saray",1948-06-06,F,ES,Córdoba
24022,"Smith, Brandi",1948-09-19,M,ES,Segovia
24023,"Belkin, Hassanain",1945-04-15,F,GG,Gerona
24024,"el-Koroma, Kabeer",1988-02-10,NA,ES,Valencia
24025,"Lopez, Gerardo",1944-02-22,NA,BM,Santa Cruz de Tenerife
24026,"Augustine, Jade",1964-07-09,F,ES,Palencia
24027,"Carter, Jeremy",1972-08-28,M,ES,Sevilla
24028,"Hedin, Olivya",1992-02-23,NA,ES,Islas Balears
24029,"Padilla, Alfredo",1989-05-20,M,TZ,Cáceres
24030,"Martinez, Brenda",1969-11-12,F,ES,Cádiz
24031,"Reiling, Kealey",1979-11-05,F,GY,Huelva
24032,"Sims, Tavay",1943-02-18,F,ES,Orense
24033,"Carter, So Yun",1982-11-12,F,ES,La Rioja
24034,"Stewart, Melissa",1983-06-01,F,ES,Guipúzcoa
24035,"el-Amara, Shafaaa",1947-12-04,F,SY,Pontevedra
24036,"Quintanilla, Luis",1973-08-29,NA,ES,Huesca
24037,"Buckmon, Prennis",1952-09-20,F,YE,Valencia
24038,"Geraldo, Juhi",1990-10-15,M,ES,Segovia
24039,"al-Doud, Musfira",1941-03-20,NA,ES,Córdoba
24040,"Long, Kathleen",1970-10-16,M,ES,Huelva
24041,"Sharpe, Drew",1992-10-24,M,NA,Álava
24042,"Brooks, Lissandra",1987-03-27,M,ES,Valencia
24043,"Gamber, Janson",1943-07-24,NA,NA,Huelva
24044,"Castillo, Leah",1989-11-01,F,ES,Córdoba
24045,"Traver, Christopher",1977-05-03,F,ES,Córdoba
24046,"Oneill, Ellie",1966-02-12,F,ES,Burgos
24047,"Hill, Jacob",1948-07-07,NA,MY,Alicante
24048,"al-Madani, Dhaki",1979-04-27,F,ES,Castellón
24049,"Mendicelli, Montana",1978-06-03,F,GM,Santa Cruz de Tenerife
24050,"Ryen, Brendan",1944-04-09,NA,ES,Jaén
24051,"Woolfolk, David",1981-06-28,F,ES,Guipúzcoa
24052,"Masingale, William",1994-09-21,F,ES,Murcia
24053,"al-Haider, Jawhara",1974-12-16,M,PF,Guadalajara
24054,"al-Mirza, Abdut Tawwab",1965-12-13,F,ES,Salamanca
24055,"Reid, Wesley",1965-11-19,NA,NA,Guadalajara
24056,"Martinez, Sarah",1973-05-12,M,ES,Badajoz
24057,"Martinez, Donovan",1988-12-22,M,ES,Cuenca
24058,"Arellano Rodriguez, Eric",1940-12-03,NA,ES,Granada
24059,"Manchego, Kylina",1986-06-10,M,BA,Segovia
24060,"Heltenberg, Denis",1970-11-18,NA,ES,Zaragoza
24061,"Jackson, Meron",1967-03-11,F,CM,Zaragoza
24062,"Brown, Sierra",1975-03-03,NA,ES,Madrid
24063,"al-Mohamad, Mas'ooda",1983-02-09,F,ES,Orense
24064,"Sandoval, Kyle",1952-07-08,F,ES,Gerona
24065,"Io, Adrienne",1959-04-27,NA,SD,Barcelona
24066,"Austria, Sheila",1991-07-10,F,ES,Zaragoza
24067,"Urbanski, Miles",1946-12-16,M,MO,Málaga
24068,"Vasquez, Brandon",1952-08-08,F,ES,Cáceres
24069,"Gonzales, Gerardo",1954-11-08,NA,ES,Lérida
24070,"Adams, Aujele",1985-05-14,F,ES,León
24071,"al-Assaf, Abdul Maalik",1943-04-20,M,AX,Cuenca
24072,"Faudoa, Carlos",1962-04-25,M,ES,Islas Balears
24073,"Salgado, Angel",1962-11-23,F,MU,Teruel
24074,"Edmond, Kevin",1959-02-04,M,ES,Castellón
24075,"Root, Allison",1962-05-02,NA,ES,Vizcaya
24076,"Gracia-Meza, America",1963-01-03,M,ES,Córdoba
24077,"Nevarrez, Talea",1946-05-15,M,MK,Teruel
24078,"Ross, Tyree",1953-03-15,NA,ES,Soria
24079,"Bernal, Eric",1989-03-05,F,NA,Las Palmas
24080,"Abzari, Long",1977-10-14,M,ES,La Rioja
24081,"Yoo, Samantha",1951-12-13,M,ES,Lugo
24082,"Zhen, Maya",1960-11-15,F,ES,Almería
24083,"Cabrera, Rachel",1987-02-08,F,GY,Cádiz
24084,"Glover, Bree",1944-09-18,F,ES,Gerona
24085,"Finnerty, Bailey",1982-12-03,F,RS,Guipúzcoa
24086,"Tanaka, Cara",1977-02-04,F,ES,Alicante
24087,"Vigil, Raine",1943-02-23,M,ES,La Rioja
24088,"Levine, Suthdara",1954-07-11,NA,ES,Teruel
24089,"Betterton, Zachary",1973-12-04,F,TF,Navarra
24090,"Zavala, Keisha",1949-03-17,M,ES,Guadalajara
24091,"Barnes Jr, Jaylen",1942-02-26,F,PW,Almería
24092,"Negash, J'Quan",1949-01-21,F,ES,Tarragona
24093,"Assefa, Dashawn",1965-02-02,NA,ES,Pontevedra
24094,"Phanthavongsa, Ziru",1954-12-28,F,ES,Zamora
24095,"Smith, Amie",1979-10-24,NA,PW,Burgos
24096,"al-Nasir, Madeeha",1993-06-29,F,ES,Soria
24097,"Byrne, Roger",1975-04-24,F,CD,Castellón
24098,"Harris, Deonte",1973-07-31,M,ES,Madrid
24099,"Denning, Austin",1947-08-03,F,ES,Burgos
24100,"al-Vaziri, Kabeer",1972-07-13,F,ES,Salamanca
24101,"Ward, Bryton",1943-12-10,F,HN,Málaga
24102,"Cameron, Bruce",1992-10-14,NA,ES,Toledo
24103,"Gradisar, Cierra",1940-10-06,F,LT,Santa Cruz de Tenerife
24104,"Plumsukon, Sandy",1967-02-11,F,ES,Asturias
24105,"Kaukol, Jacob",1954-01-31,F,ES,Cuenca
24106,"al-Jalil, Raihaana",1967-07-18,M,ES,Vizcaya
24107,"Holden, Jazmyn",1968-03-06,NA,BV,Zamora
24108,"De La Torre Siller, Alan",1965-11-22,F,ES,Sevilla
24109,"Threatt, Ciante",1953-12-13,M,NA,Asturias
24110,"al-Halim, Naseer",1976-04-23,F,ES,Ciudad Real
24111,"Acosta, Marcus",1975-08-20,F,ES,Santa Cruz de Tenerife
24112,"el-Sultan, Khairi",1959-01-11,F,ES,Tarragona
24113,"Konen, Sarah",1983-10-02,F,HM,Cádiz
24114,"Loya, Alan",1959-04-30,M,ES,Lugo
24115,"Calhoun, Christian",1987-07-23,F,MV,Almería
24116,"Cuevas, Monique",1942-06-24,F,ES,Orense
24117,"Steinbach, Athena",1955-11-15,F,ES,Gerona
24118,"al-Hoque, Adeeb",1959-05-14,NA,ES,Santa Cruz de Tenerife
24119,"Drakeford, Mariah",1978-06-06,F,MT,Huesca
24120,"Richards III, Chanse",1989-05-29,F,ES,Almería
24121,"Fernandez, Norm",1946-09-02,F,MA,Huelva
24122,"Chau, Bottra",1964-07-06,M,ES,Vizcaya
24123,"Fitzmaurice, Kaylin",1958-09-10,M,ES,Santa Cruz de Tenerife
24124,"el-Guler, Ruqayya",1959-09-21,M,ES,Castellón
24125,"Vang, Emily",1967-01-25,M,SO,Granada
24126,"Lopez, Gerald",1955-03-09,F,ES,Barcelona
24127,"Bailey, Ryan",1952-12-05,NA,GU,Pontevedra
24128,"Bottlemy, Teresa",1978-06-12,F,ES,Valladolid
24129,"Dumosch, Soo Ho",1971-01-18,F,ES,Palencia
24130,"Baum, Darla",1983-11-13,M,ES,Zaragoza
24131,"Dang, Elizabeth",1956-05-24,NA,CF,Navarra
24132,"el-Beydoun, Fikriyya",1984-05-08,F,ES,Cuenca
24133,"Frigetto, Asher",1980-03-26,NA,AM,Granada
24134,"Whitlow, Mitchell",1949-01-29,M,ES,Álava
24135,"Warren, Thalia",1970-11-23,F,ES,La Rioja
24136,"Choi, Matthew",1953-04-23,M,ES,Madrid
24137,"Dehart, Destiny",1942-02-18,M,EE,Álava
24138,"Alphonse, James",1989-07-26,F,ES,Palencia
24139,"Tuano, Analie",1943-05-19,M,NA,Almería
24140,"Rodriguez, Tykesha",1944-01-06,NA,ES,Cantabria
24141,"Fowler, Christel",1959-02-01,NA,ES,Ávila
24142,"Ngo, Ravindra",1970-11-05,F,ES,Álava
24143,"Birks, Alicia",1985-04-23,NA,SG,Lérida
24144,"Freeland, Katrina",1981-09-24,F,ES,Toledo
24145,"Deherrera, Kristina",1963-11-14,NA,NU,Castellón
24146,"el-Pasha, Sulaimaan",1978-07-12,M,ES,Santa Cruz de Tenerife
24147,"Carson, Sombra",1978-05-21,M,ES,Jaén
24148,"Ali, Winnie",1940-07-22,F,ES,La Rioja
24149,"al-Nagi, Ashqar",1940-07-27,F,MC,Almería
24150,"Wiebel, Christopher",1966-07-18,NA,ES,Guadalajara
24151,"Bolton, Wambli",1968-01-20,M,WS,Albacete
24152,"Nordman, Riley",1975-12-05,M,ES,Asturias
24153,"Burciaga, Erica",1959-05-25,F,ES,León
24154,"Escobedo, Louis",1958-08-17,NA,ES,Toledo
24155,"al-Farman, Abdul Haadi",1987-03-19,F,RU,Segovia
24156,"Sawyer, Brian",1940-11-13,M,ES,Pontevedra
24157,"Loneeagle, Samantha",1985-05-27,M,KH,Alicante
24158,"el-Khalid, Munsif",1954-05-21,M,ES,Huelva
24159,"Booher, Justin",1946-09-24,F,ES,Asturias
24160,"Dweh, Chimedlkham",1950-04-02,M,ES,Ávila
24161,"Maka Jr, Keomani",1951-02-06,F,TG,Madrid
24162,"Crutchfield, Kareem",1977-01-29,M,ES,Santa Cruz de Tenerife
24163,"Ison, Jessica",1986-09-16,NA,BQ,Badajoz
24164,"Sepulveda, Jesica",1958-04-02,F,ES,Albacete
24165,"Vigil, Mireya",1943-05-26,NA,ES,Zamora
24166,"Neal, Destiney",1988-05-10,F,ES,Badajoz
24167,"Carabajal III, Lakota",1977-05-21,F,MO,Las Palmas
24168,"Donnelly, Kyle",1974-11-16,F,ES,Córdoba
24169,"Fong, David",1970-01-24,M,NA,Álava
24170,"Adams, Jordan",1967-03-08,F,ES,Gerona
24171,"Trujillo, Alexis",1964-08-18,M,ES,Islas Balears
24172,"Krause, Trey",1959-07-03,F,ES,Palencia
24173,"Dalton, Rachelle",1956-06-01,F,SY,Valencia
24174,"Jones, Imani",1994-04-28,M,ES,Zaragoza
24175,"Lopez, Lashawna",1940-01-24,F,AQ,Pontevedra
24176,"Nelson, Delilah",1975-07-22,F,ES,Albacete
24177,"Nguyen, Jazmine",1957-02-12,NA,ES,La Coruña
24178,"Mora, Jacob",1984-04-16,NA,ES,Segovia
24179,"Ginsberg, Prerit",1963-01-27,M,HN,Pontevedra
24180,"Herold, Seth",1988-01-04,F,ES,Asturias
24181,"Yim, Lyn",1961-12-20,F,KI,Lérida
24182,"Tewolde, Brianna",1968-10-04,NA,ES,Madrid
24183,"Harts, Haley",1960-04-19,M,ES,Murcia
24184,"Lobo, Erik",1964-06-25,F,ES,Ávila
24185,"Garcia, Nickolas",1947-02-24,F,BF,Alicante
24186,"Friedrich, Andrea",1971-06-25,F,ES,Almería
24187,"Galindo, Juan",1962-01-26,M,NL,Cuenca
24188,"Ellis, Michael",1962-12-06,NA,ES,Gerona
24189,"Duncan, Dakota",1986-12-01,M,ES,Castellón
24190,"el-Muhammed, Thaamir",1952-12-10,M,ES,La Coruña
24191,"Cardoza, Kelsey",1990-11-03,M,NA,Ávila
24192,"Moin, Anh",1965-10-17,NA,ES,Cuenca
24193,"Gonzales, Yesica",1973-04-25,F,TZ,Soria
24194,"al-Gad, Mahdeeya",1949-02-02,M,ES,Álava
24195,"al-Mona, Salaah",1947-12-30,F,ES,Lugo
24196,"Gurule, Danzig",1993-05-21,F,ES,Salamanca
24197,"Talley, Kimberly",1976-05-13,NA,IL,Lugo
24198,"So, Arfa",1963-01-12,M,ES,Islas Balears
24199,"Billings, Kalyn",1991-08-07,F,LC,Burgos
24200,"Gallegos, Jamie",1941-10-07,M,ES,Jaén
24201,"Strand, Courtney",1980-04-15,M,ES,Soria
24202,"el-Ishak, Mundhir",1962-12-29,NA,ES,Guipúzcoa
24203,"Gonzalez, Michael",1948-11-09,M,CR,Granada
24204,"Polson, Kamee",1982-04-07,F,ES,Madrid
24205,"Ousley, Shantiana",1958-12-28,F,AW,Navarra
24206,"el-Saladin, Suhail",1979-07-27,NA,ES,La Rioja
24207,"Hall, Darien",1951-03-03,NA,ES,Orense
24208,"Mancinas, Dominic",1983-02-24,M,ES,Valencia
24209,"Umu, Destinee",1953-04-11,NA,MF,Salamanca
24210,"al-Hussain, Yahya",1970-04-02,F,ES,Murcia
24211,"Shaughnessy, Patrick",1950-11-05,NA,CA,Sevilla
24212,"De Los Santos Garcia, Kristy",1952-04-27,F,ES,Orense
24213,"Macleod-Holt, Jennifer",1989-11-06,F,ES,Zamora
24214,"Goodell, Raphael",1970-02-07,NA,ES,Castellón
24215,"Jones, Casey",1968-08-24,M,SJ,Huelva
24216,"Lewis, Arturo",1990-05-16,NA,ES,Jaén
24217,"Stevens, Tiffanie",1980-01-21,M,SY,Albacete
24218,"Albarez, Tristin",1983-06-09,F,ES,Guadalajara
24219,"Slechter, Ashley",1950-02-07,F,ES,Cáceres
24220,"Rainville, Brad",1993-01-08,F,ES,Valencia
24221,"Russ, Amy",1990-03-05,F,IM,Alicante
24222,"Demitro, Kaitlyn",1983-08-29,F,ES,Madrid
24223,"Nimmons, Naomi",1967-07-31,NA,NC,Lérida
24224,"Herrera, Darrien",1975-05-26,F,ES,Jaén
24225,"Nguyen, Mark",1975-04-25,F,ES,Lugo
24226,"Lewis, Fortun",1941-10-11,M,ES,Guadalajara
24227,"Turner, Sunnique",1983-01-02,M,AF,Las Palmas
24228,"Benson, Ichiko",1943-05-18,NA,ES,Palencia
24229,"el-Majid, Saamiqa",1982-03-08,M,DE,Murcia
24230,"Lindstrom, Claire",1976-01-17,F,ES,Pontevedra
24231,"Reyes-Juarez, Ashlin",1954-03-19,F,ES,Guipúzcoa
24232,"Chen, Andrew",1989-08-03,M,ES,Pontevedra
24233,"Boehlke, Matthew",1982-01-25,NA,US,Las Palmas
24234,"Rios, Leo",1972-09-21,F,ES,Guadalajara
24235,"Tran, Rose",1963-07-10,M,NA,Tarragona
24236,"Riviera, Monica",1969-02-13,F,ES,Huelva
24237,"Gangopadhyay, Madison",1945-08-05,M,ES,Guipúzcoa
24238,"Hall, Tyler",1943-05-04,M,ES,Sevilla
24239,"Solarin, Devante",1947-03-26,NA,AG,Zaragoza
24240,"Reddick, Shaquaya",1946-09-12,M,ES,Gerona
24241,"el-Huda, Kaarim",1977-04-23,M,MK,Santa Cruz de Tenerife
24242,"el-Abdo, Rushdi",1964-11-18,F,ES,Granada
24243,"Romero, Alfredo",1983-03-21,F,ES,Ciudad Real
24244,"al-Shaker, Tawheed",1988-12-15,M,ES,Granada
24245,"Wilson, Dominique",1945-10-28,M,SG,La Coruña
24246,"Mosher, Aaron",1952-09-27,F,ES,La Coruña
24247,"al-Amini, Saif",1984-09-02,F,VE,Asturias
24248,"Patel, Katharyn",1951-09-06,F,ES,Toledo
24249,"Navajo, Anthony",1947-09-29,NA,ES,Huesca
24250,"Drotar, Kathryn",1941-04-12,F,ES,Murcia
24251,"Grays, Cornelius",1973-03-03,F,AX,Zaragoza
24252,"Eppard, Amanda",1957-04-12,NA,ES,Segovia
24253,"Chavez, Geneva",1972-02-02,M,PM,Guipúzcoa
24254,"Bagsby, Marisa",1942-12-30,NA,ES,Burgos
24255,"Ealom, Derek",1994-02-27,F,ES,Pontevedra
24256,"Critton-Brown, Marquaja",1946-03-16,M,ES,Cuenca
24257,"Hoots, Brianna",1990-10-23,M,BE,Guipúzcoa
24258,"Nguyen, Anna",1945-07-22,F,ES,Cádiz
24259,"Skelton, Kayla",1987-05-01,M,ID,Las Palmas
24260,"el-Safi, Haani",1948-06-29,F,ES,Cádiz
24261,"Barda, Shyvaughn",1986-06-23,F,ES,Las Palmas
24262,"Pittman, Christina",1940-04-02,NA,ES,Castellón
24263,"Temple, Clarence",1941-12-24,M,NA,Navarra
24264,"Watts, Savanna",1970-03-26,M,ES,Segovia
24265,"el-Mansouri, Ramziyya",1964-11-28,F,BB,León
24266,"Spreitzer, Madison",1959-05-16,F,ES,Murcia
24267,"Coleman, Karli",1944-08-11,NA,ES,Islas Balears
24268,"al-Mohamed, Muzammil",1955-04-13,F,ES,Jaén
24269,"Birch, Ryvon",1983-01-26,NA,NA,Navarra
24270,"Ballesteros, Royer",1971-12-28,F,ES,Cantabria
24271,"Sung, Aren",1949-02-17,F,BY,Madrid
24272,"el-Satter, Junaid",1993-02-18,NA,ES,Lérida
24273,"Castillo, Sonia",1994-12-06,F,ES,Tarragona
24274,"Brown, Matthew",1963-07-08,M,ES,Zaragoza
24275,"Scanga, Meghan",1968-05-15,NA,SV,Vizcaya
24276,"Sheikh, Preston",1990-12-16,F,ES,Zamora
24277,"Milan, Samantha",1944-01-04,M,TZ,Málaga
24278,"Jamerson, Elijah",1950-06-15,M,ES,Cádiz
24279,"Carolina, Jada",1941-02-14,M,ES,Alicante
24280,"Pierce, Zachary",1950-08-15,F,ES,Pontevedra
24281,"Samuel, Alexia",1960-11-24,M,FI,Huelva
24282,"Gonzalez, Jerry",1985-10-30,F,ES,Cádiz
24283,"Thurstin, Derek",1945-11-01,F,AU,Almería
24284,"Sapp, Scott",1983-01-28,F,ES,Salamanca
24285,"Vidmar, Sydney",1988-03-14,F,ES,Vizcaya
24286,"Fredericks, Taylor",1977-12-19,M,ES,Navarra
24287,"Orgler, Leonard",1979-11-27,NA,PY,Huelva
24288,"Aceves, Orlando",1973-09-28,M,ES,Huelva
24289,"Tosi, Claire",1992-11-12,NA,TG,Granada
24290,"Hutton, Gemma",1959-01-10,F,ES,Zaragoza
24291,"Martinez, Kyenne",1949-12-18,F,ES,Córdoba
24292,"Mosely, Quellan",1992-10-02,M,ES,Pontevedra
24293,"Feuer, John",1985-01-19,M,MM,La Coruña
24294,"Johnson, Ashley",1950-05-14,M,ES,Valencia
24295,"Deluna, Samuel",1961-07-12,F,TZ,Jaén
24296,"Pidanick, Aubreanna",1942-08-06,M,ES,Ávila
24297,"Pineda, Olga",1953-08-24,NA,ES,Huesca
24298,"el-Khalaf, Warda",1992-06-09,F,ES,Valencia
24299,"al-Jabbar, Nisma",1954-12-05,M,TJ,Santa Cruz de Tenerife
24300,"Howard, Jawaun",1948-09-04,M,ES,Granada
24301,"Troxel, Gilbert",1981-08-05,F,DM,Cantabria
24302,"al-Qadir, Mu'mina",1981-12-04,F,ES,Soria
24303,"Kim, Jean-Christophe",1966-03-04,F,ES,Santa Cruz de Tenerife
24304,"el-Usman, Mus'ab",1947-01-08,M,ES,Tarragona
24305,"Kuhlman, Allie",1958-04-21,F,MQ,Castellón
24306,"Casey, Bu",1952-04-23,F,ES,Teruel
24307,"Mouyos, Ricky",1965-08-19,NA,SO,Murcia
24308,"Ohno, Joshua",1969-09-12,F,ES,Valladolid
24309,"Hall, Dominic",1975-08-31,M,ES,Segovia
24310,"Underwood, Renee",1951-10-29,F,ES,Huesca
24311,"Marshall, Lee",1987-07-09,M,BY,Ávila
24312,"Ruiz, Jose",1976-03-25,F,ES,Badajoz
24313,"Charles, Michelle",1960-04-02,F,JM,Valladolid
24314,"Kaibetoney, Aaron",1949-10-01,M,ES,Alicante
24315,"Cochran, David",1957-09-02,M,ES,Vizcaya
24316,"Silva, Mina",1951-06-18,M,ES,Badajoz
24317,"al-Molla, Zaahid",1988-09-20,M,GH,Islas Balears
24318,"Burks II, Jeneba",1953-01-10,M,ES,Badajoz
24319,"Boone, Austin",1956-10-23,NA,CA,Granada
24320,"Peters, Megan",1957-06-24,F,ES,Castellón
24321,"Anderson, Sharisse",1952-10-18,NA,ES,Burgos
24322,"Bennett, Kyle",1988-02-12,F,ES,Tarragona
24323,"Vieira, Alain",1978-07-28,M,NA,Alicante
24324,"Hoffman, Kathleen",1941-12-13,M,ES,Lérida
24325,"Valdez, Essance",1980-06-30,NA,SC,Lugo
